Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2023,Week 6,SUN,10/15,Panthers,Dolphins,4TH QUARTER,7,CAR,0,5,0,Turnover on Downs,(1:56) (Shotgun) B.Young pass incomplete short middle.,4th & 4 at CAR 31
2023,Week 6,SUN,10/15,Panthers,Dolphins,4TH QUARTER,8,MIA,0,1,0,-1 Yard Run,(1:53) M.White kneels to CAR 32 for -1 yards.,1st & 10 at CAR 31
2023,Week 6,SUN,10/15,Panthers,Dolphins,4TH QUARTER,8,MIA,0,2,0,-2 Yard Run,(1:13) M.White kneels to CAR 34 for -2 yards.,2nd & 11 at CAR 32
2023,Week 6,SUN,10/15,Panthers,Dolphins,4TH QUARTER,8,MIA,0,3,0,-1 Yard Run,(:36) M.White kneels to CAR 35 for -1 yards.,3rd & 13 at CAR 34
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,1,LV,1,1,0,Kickoff,"C.Ryland kicks 65 yards from NE 35 to end zone, Touchback.",Kickoff from NE 35
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,1,LV,1,2,0,4 Yard Run,(15:00) J.Jacobs up the middle to LV 29 for 4 yards (K.White; D.Godchaux).,1st & 10 at LV 25
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,1,LV,1,3,0,4 Yard Pass,(14:23) T.Munford reported in as eligible.  J.Garoppolo pass short left to M.Mayer to LV 33 for 4 yards (J.Peppers).,2nd & 6 at LV 29
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,1,LV,1,4,0,13 Yard Pass,"(13:41) (Shotgun) J.Garoppolo pass short middle to M.Mayer to LV 46 for 13 yards (J.Bentley, A.Jennings).",3rd & 2 at LV 33
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,1,LV,1,5,0,Pass Incomplete,(13:00) J.Garoppolo pass incomplete short middle to J.Jacobs (C.Barmore).,1st & 10 at LV 46
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,1,LV,1,6,0,3 Yard Run,(12:54) J.Jacobs right tackle to LV 49 for 3 yards (C.Barmore).,2nd & 10 at LV 46
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,1,LV,1,7,0,18 Yard Pass,"(12:17) (Shotgun) J.Garoppolo pass short middle to M.Mayer to NE 33 for 18 yards (D.Wise, K.Dugger).",3rd & 7 at LV 49
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,1,LV,1,8,0,Pass Incomplete,(11:28) (Shotgun) J.Garoppolo pass incomplete deep left to D.Adams.,1st & 10 at NE 33
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,1,LV,1,9,0,9 Yard Run,(11:24) J.Jacobs left end pushed ob at NE 24 for 9 yards (J.Jackson).,2nd & 10 at NE 33
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,1,LV,1,10,0,2 Yard Run,(10:52) J.Garoppolo up the middle to NE 22 for 2 yards (L.Guy).,3rd & 1 at NE 24
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,1,LV,1,11,0,Run for No Gain,(10:15) J.Jacobs left guard to NE 22 for no gain (K.White; K.Dugger). NE-K.White was injured during the play.,1st & 10 at NE 22
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,1,LV,1,12,0,5 Yard Penalty,"(9:37) (Shotgun) J.Garoppolo pass incomplete deep right to J.Meyers.
PENALTY on NE-D.Wise, Defensive Offside, 5 yards, enforced at NE 22 - No Play.",2nd & 10 at NE 22
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,1,LV,1,13,0,4 Yard Run,(9:33) T.Tucker left end pushed ob at NE 13 for 4 yards (J.Jackson; Ja.Tavai).,2nd & 5 at NE 17
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,1,LV,1,14,0,-10 Yard Penalty,"(9:01) J.Jacobs left tackle to NE 6 for 7 yards (K.Dugger).
PENALTY on LV-D.Parham, Offensive Holding, 10 yards, enforced at NE 13 - No Play.",3rd & 1 at NE 13
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,1,LV,1,15,0,Pass Incomplete,(8:37) (Shotgun) J.Garoppolo pass incomplete short middle to D.Carter.,3rd & 11 at NE 23
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,1,LV,1,16,0,3 Yard Run,(8:29) J.Jacobs right guard to NE 8 for 3 yards (C.Barmore).,1st & 10 at NE 11
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,1,LV,1,17,0,2 Yard Run,(7:46) J.Jacobs right tackle to NE 6 for 2 yards (A.Jennings).,2nd & 7 at NE 8
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,1,LV,1,18,0,Pass Incomplete,(7:04) (Shotgun) J.Garoppolo pass incomplete short left [J.Bentley].,3rd & 5 at NE 6
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,1,LV,1,19,1,Field Goal,"(6:57) D.Carlson 25 yard field goal is GOOD, Center-J.Bobenmoyer, Holder-A.Cole.",4th & 5 at NE 6
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,2,NE,0,1,0,Kickoff,"D.Carlson kicks 65 yards from LV 35 to end zone, Touchback.",Kickoff from LV 35
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,2,NE,0,2,0,-5 Yard Penalty,"(6:54) PENALTY on NE-V.Lowe, False Start, 5 yards, enforced at NE 25 - No Play.",1st & 10 at NE 25
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,2,NE,0,3,0,Pass Incomplete,"(6:54) M.Jones pass incomplete short left.
Penalty on NE-T.Brown, Ineligible Downfield Pass, declined.",1st & 15 at NE 20
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,2,NE,0,4,0,Pass Incomplete,(6:50) (Shotgun) M.Jones pass incomplete short right to R.Stevenson.,2nd & 15 at NE 20
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,2,NE,0,5,0,6 Yard Run,(6:46) (Shotgun) R.Stevenson left tackle to NE 26 for 6 yards (R.Spillane).,3rd & 15 at NE 20
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,2,NE,0,6,0,Punt,"(6:05) B.Baringer punts 34 yards to LV 40, Center-J.Cardona, out of bounds.",4th & 9 at NE 26
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,3,LV,0,1,0,1 Yard Run,(5:58) J.Jacobs up the middle to LV 41 for 1 yard (J.Peppers).,1st & 10 at LV 40
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,3,LV,0,2,0,13 Yard Pass,(5:25) J.Garoppolo pass short left to J.Meyers ran ob at NE 46 for 13 yards (Jo.Jones).,2nd & 9 at LV 41
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,3,LV,0,3,0,27 Yard Pass,"(4:48) (Shotgun) J.Garoppolo pass short middle to J.Jacobs to NE 34 for 12 yards (Ja.Tavai).
PENALTY on NE-Ja.Tavai, Unnecessary Roughness, 15 yards, enforced at NE 34.",1st & 10 at NE 46
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,3,LV,0,4,0,1 Yard Run,(4:26) J.Jacobs right end to NE 18 for 1 yard (A.Jennings).,1st & 10 at NE 19
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,3,LV,0,5,0,Interception,(3:43) (Shotgun) J.Garoppolo pass short middle intended for D.Adams INTERCEPTED by Ja.Tavai (J.Peppers) at NE 14. Ja.Tavai to NE 14 for no gain (A.James). LV-D.Adams was injured during the play.,2nd & 9 at NE 18
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,4,NE,0,1,0,2 Yard Run,"(3:34) (Shotgun) R.Stevenson up the middle to NE 16 for 2 yards (J.Jenkins, B.Nichols).",1st & 10 at NE 14
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,4,NE,0,2,0,1 Yard Run,(3:01) (Shotgun) R.Stevenson up the middle to NE 17 for 1 yard (T.Wilson).,2nd & 8 at NE 16
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,4,NE,0,3,0,-11 Yard Sack,(2:20) (Shotgun) M.Jones sacked at NE 6 for -11 yards (A.Butler).,3rd & 7 at NE 17
2023,Week 6,SUN,10/15,Patriots,Raiders,1ST QUARTER,4,NE,0,4,0,Punt,"(1:45) B.Baringer punts 53 yards to LV 41, Center-J.Cardona, out of bounds.",4th & 18 at NE 6
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,1,LV,1,1,0,3 Yard Pass,(1:36) (Shotgun) J.Garoppolo pass short middle to Z.White to LV 44 for 3 yards (Ja.Tavai).,1st & 10 at LV 41
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,1,LV,1,2,0,1 Yard Run,(:58) Z.White up the middle to LV 45 for 1 yard (J.Bentley).,2nd & 7 at LV 44
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,1,LV,1,3,0,32 Yard Pass,(:14) (Shotgun) J.Garoppolo pass deep left to M.Mayer to NE 23 for 32 yards (Jo.Jones).,3rd & 6 at LV 45
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,1,LV,1,4,0,-2 Yard Run,(15:00) T.Munford reported in as eligible.  J.Jacobs right guard to NE 25 for -2 yards (A.Jennings).,1st & 10 at NE 23
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,1,LV,1,5,0,7 Yard Pass,(14:24) J.Garoppolo pass short left to A.Hooper to NE 18 for 7 yards (J.Peppers).,2nd & 12 at NE 25
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,1,LV,1,6,0,6 Yard Pass,(13:47) (Shotgun) J.Garoppolo pass short left to J.Meyers to NE 12 for 6 yards (J.Jackson).,3rd & 5 at NE 18
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,1,LV,1,7,0,Run for No Gain,(13:07) J.Jacobs left tackle to NE 12 for no gain (Ja.Tavai).,1st & 10 at NE 12
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,1,LV,1,8,0,Touchdown Raiders,"(12:27) (Shotgun) J.Garoppolo pass short middle to J.Meyers for 12 yards, TOUCHDOWN.",2nd & 10 at NE 12
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,1,LV,1,9,1,Extra Point Good,"D.Carlson extra point is GOOD, Center-J.Bobenmoyer, Holder-A.Cole.",XP attempt from NE 15
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,2,NE,1,1,0,Kickoff,D.Carlson kicks 69 yards from LV 35 to NE -4. T.Montgomery to NE 19 for 23 yards (A.Abdullah).,Kickoff from LV 35
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,2,NE,1,2,0,7 Yard Pass,(12:18) (Shotgun) M.Jones pass short middle to D.Parker to NE 26 for 7 yards (J.Bennett).,1st & 10 at NE 19
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,2,NE,1,3,0,Run for No Gain,(11:44) E.Elliott right guard to NE 26 for no gain (M.Crosby).,2nd & 3 at NE 26
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,2,NE,1,4,0,5 Yard Pass,"(11:03) (Shotgun) M.Jones pass short right to E.Elliott for 74 yards, TOUCHDOWN NULLIFIED by Penalty.
PENALTY on NE-H.Henry, Offensive Holding, 10 yards, enforced at NE 41.",3rd & 3 at NE 26
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,2,NE,1,5,0,4 Yard Pass,(10:50) (Shotgun) M.Jones pass short right to R.Stevenson pushed ob at NE 35 for 4 yards (M.Peters; L.Masterson).,1st & 10 at NE 31
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,2,NE,1,6,0,36 Yard Pass,"(10:20) (Shotgun) M.Jones pass short middle to K.Bourne to LV 29 for 36 yards (T.Hall, M.Epps).
Penalty on LV-T.Wilson, Illegal Use of Hands, declined.",2nd & 6 at NE 35
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,2,NE,1,7,0,4 Yard Pass,(9:53) (Shotgun) M.Jones pass short middle to R.Stevenson to LV 25 for 4 yards (L.Masterson).,1st & 10 at LV 29
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,2,NE,1,8,0,1 Yard Run,(9:20) R.Stevenson right tackle to LV 24 for 1 yard (I.Rochell).,2nd & 6 at LV 25
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,2,NE,1,9,0,Pass Incomplete,(8:45) (Shotgun) M.Jones pass incomplete short left to D.Parker.,3rd & 5 at LV 24
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,2,NE,1,10,1,Field Goal,"(8:42) C.Ryland 43 yard field goal is GOOD, Center-J.Cardona, Holder-B.Baringer.",4th & 5 at LV 24
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,3,LV,0,1,0,Kickoff,"C.Ryland kicks 65 yards from NE 35 to end zone, Touchback.",Kickoff from NE 35
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,3,LV,0,2,0,4 Yard Pass,(8:38) (Shotgun) J.Garoppolo pass short middle to Z.White to LV 29 for 4 yards (K.Dugger; J.Bentley).,1st & 10 at LV 25
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,3,LV,0,3,0,1 Yard Run,"(7:59) Z.White left tackle to LV 30 for 1 yard (Ja.Tavai, L.Guy).",2nd & 6 at LV 29
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,3,LV,0,4,0,Pass Incomplete,(7:14) (Shotgun) J.Garoppolo pass incomplete short right to A.Abdullah [J.Bentley].,3rd & 5 at LV 30
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,3,LV,0,5,0,Punt,"(7:09) A.Cole punts 57 yards to NE 13, Center-J.Bobenmoyer. M.Bryant to NE 27 for 14 yards (A.Abdullah).",4th & 5 at LV 30
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,4,NE,0,1,0,Pass Incomplete,(6:58) (Shotgun) M.Jones pass incomplete short right to K.Bourne (M.Crosby).,1st & 10 at NE 27
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,4,NE,0,2,0,9 Yard Pass,(6:55) (Shotgun) M.Jones pass short left to K.Bourne to NE 36 for 9 yards (A.Robertson).,2nd & 10 at NE 27
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,4,NE,0,3,0,7 Yard Run,(6:21) E.Elliott left end to NE 43 for 7 yards (D.Deablo).,3rd & 1 at NE 36
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,4,NE,0,4,0,Pass Incomplete,(5:42) (Shotgun) M.Jones pass incomplete short left.,1st & 10 at NE 43
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,4,NE,0,5,0,7 Yard Pass,"(5:38) (Shotgun) M.Jones pass short right to H.Henry to 50 for 7 yards (T.Moehrig, D.Deablo).",2nd & 10 at NE 43
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,4,NE,0,6,0,15 Yard Pass,(4:52) (Shotgun) M.Jones pass short left to M.Gesicki to LV 35 for 15 yards (T.Hall).,3rd & 3 at 50
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,4,NE,0,7,0,5 Yard Run,"(4:29) (No Huddle, Shotgun) R.Stevenson up the middle to LV 30 for 5 yards (M.Crosby).",1st & 10 at LV 35
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,4,NE,0,8,0,Interception,(3:48) (Shotgun) M.Jones pass deep right intended for H.Henry INTERCEPTED by T.Moehrig at LV 9. T.Moehrig to LV 34 for 25 yards (D.Parker). LV-T.Moehrig was injured during the play.,2nd & 5 at LV 30
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,5,LV,1,1,0,6 Yard Run,(3:36) J.Jacobs left end to LV 40 for 6 yards (K.Dugger).,1st & 10 at LV 34
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,5,LV,1,2,0,7 Yard Run,(2:56) J.Jacobs up the middle to LV 47 for 7 yards (J.Peppers). NE-J.Peppers was injured during the play.,2nd & 4 at LV 40
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,5,LV,1,3,0,8 Yard Pass,(2:17) J.Garoppolo pass short left to D.Adams to NE 45 for 8 yards (Jo.Jones).,1st & 10 at LV 47
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,5,LV,1,4,0,4 Yard Run,(2:00) T.Munford reported in as eligible.  J.Jacobs left guard to NE 41 for 4 yards (D.Godchaux).,2nd & 2 at NE 45
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,5,LV,1,5,0,2 Yard Run,(1:18) (Shotgun) J.Garoppolo scrambles up the middle to NE 39 for 2 yards (A.Jennings).,1st & 10 at NE 41
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,5,LV,1,6,0,14 Yard Pass,(:41) (Shotgun) J.Garoppolo pass short middle to J.Meyers to NE 25 for 14 yards (J.Bentley) [Ja.Tavai].,2nd & 8 at NE 39
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,5,LV,1,7,0,-10 Yard Penalty,"(:35) (Shotgun) J.Garoppolo pass incomplete deep left to J.Meyers.
PENALTY on LV-J.Meyers, Offensive Pass Interference, 10 yards, enforced at NE 25 - No Play.",1st & 10 at NE 25
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,5,LV,1,8,0,Pass Incomplete,(:30) (Shotgun) J.Garoppolo pass incomplete short middle to J.Jacobs (C.Barmore).,1st & 20 at NE 35
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,5,LV,1,9,0,Pass Incomplete,(:27) (Shotgun) J.Garoppolo pass incomplete short right to J.Jacobs.,2nd & 20 at NE 35
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,5,LV,1,10,0,16 Yard Pass,(:20) (Shotgun) J.Garoppolo pass deep middle to J.Meyers to NE 19 for 16 yards (Jo.Jones).,3rd & 20 at NE 35
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,5,LV,1,11,1,Field Goal,"(:14) D.Carlson 37 yard field goal is GOOD, Center-J.Bobenmoyer, Holder-A.Cole.",4th & 4 at NE 19
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,6,NE,0,1,0,Kickoff,"D.Carlson kicks 65 yards from LV 35 to end zone, Touchback.",Kickoff from LV 35
2023,Week 6,SUN,10/15,Patriots,Raiders,2ND QUARTER,6,NE,0,2,0,-1 Yard Run,(:10) M.Jones kneels to NE 24 for -1 yards.,1st & 10 at NE 25
2023,Week 6,SUN,10/15,Patriots,Raiders,3RD QUARTER,1,NE,1,1,0,Kickoff,"D.Carlson kicks 65 yards from LV 35 to end zone, Touchback.",Kickoff from LV 35
2023,Week 6,SUN,10/15,Patriots,Raiders,3RD QUARTER,1,NE,1,2,0,15 Yard Run,(15:00) (Shotgun) R.Stevenson left guard to NE 40 for 15 yards (M.Crosby). NE-R.Stevenson was injured during the play.,1st & 10 at NE 25
2023,Week 6,SUN,10/15,Patriots,Raiders,3RD QUARTER,1,NE,1,3,0,8 Yard Run,(14:34) (Shotgun) E.Elliott left guard to NE 48 for 8 yards (D.Deablo; M.Crosby).,1st & 10 at NE 40
2023,Week 6,SUN,10/15,Patriots,Raiders,3RD QUARTER,1,NE,1,4,0,15 Yard Pass,(13:53) (Shotgun) M.Jones pass short left to P.Brown to LV 37 for 15 yards (M.Epps; R.Spillane).,2nd & 2 at NE 48
2023,Week 6,SUN,10/15,Patriots,Raiders,3RD QUARTER,1,NE,1,5,0,6 Yard Run,(13:11) (Shotgun) E.Elliott left guard to LV 31 for 6 yards (B.Nichols).,1st & 10 at LV 37
2023,Week 6,SUN,10/15,Patriots,Raiders,3RD QUARTER,1,NE,1,6,0,5 Yard Pass,(12:30) M.Jones pass short left to M.Gesicki pushed ob at LV 26 for 5 yards (A.Robertson).,2nd & 4 at LV 31
2023,Week 6,SUN,10/15,Patriots,Raiders,3RD QUARTER,1,NE,1,7,0,5 Yard Penalty,"(11:49) (Shotgun) E.Elliott right tackle to LV 26 for no gain (J.Jenkins, R.Spillane).
PENALTY on LV-M.Crosby, Defensive Offside, 5 yards, enforced at LV 26 - No Play.",1st & 10 at LV 26
2023,Week 6,SUN,10/15,Patriots,Raiders,3RD QUARTER,1,NE,1,8,0,7 Yard Run,(11:23) (Shotgun) E.Elliott left tackle pushed ob at LV 14 for 7 yards (A.Robertson).,1st & 5 at LV 21
2023,Week 6,SUN,10/15,Patriots,Raiders,3RD QUARTER,1,NE,1,9,0,8 Yard Pass,(10:50) M.Jones pass short left to M.Gesicki pushed ob at LV 6 for 8 yards (D.Deablo).,1st & 10 at LV 14
2023,Week 6,SUN,10/15,Patriots,Raiders,3RD QUARTER,1,NE,1,10,0,4 Yard Run,(10:17) E.Elliott up the middle to LV 2 for 4 yards (T.Wilson).,2nd & 2 at LV 6
2023,Week 6,SUN,10/15,Patriots,Raiders,3RD QUARTER,1,NE,1,11,0,Pass for No Gain,(9:38) (Shotgun) M.Jones pass short middle to K.Bourne to LV 2 for no gain (T.Moehrig).,1st & 2 at LV 2
2023,Week 6,SUN,10/15,Patriots,Raiders,3RD QUARTER,1,NE,1,12,0,Touchdown Patriots,"(8:59) (Shotgun) Direct snap to E.Elliott.  E.Elliott up the middle for 2 yards, TOUCHDOWN.",2nd & 2 at LV 2
2023,Week 6,SUN,10/15,Patriots,Raiders,3RD QUARTER,1,NE,1,13,1,Extra Point Good,"C.Ryland extra point is GOOD, Center-J.Cardona, Holder-B.Baringer.",XP attempt from LV 15
2023,Week 6,SUN,10/15,Patriots,Raiders,3RD QUARTER,2,LV,1,1,0,Kickoff,"C.Ryland kicks 65 yards from NE 35 to end zone, Touchback.",Kickoff from NE 35
2023,Week 6,SUN,10/15,Patriots,Raiders,3RD QUARTER,2,LV,1,2,0,4 Yard Pass,(8:56) T.Munford reported in as eligible.  B.Hoyer pass short middle to J.Jacobs to LV 29 for 4 yards (K.Dugger).,1st & 10 at LV 25
2023,Week 6,SUN,10/15,Patriots,Raiders,3RD QUARTER,2,LV,1,3,0,2 Yard Run,(8:21) J.Jacobs up the middle to LV 31 for 2 yards (Ja.Tavai; D.Godchaux).,2nd & 6 at LV 29
2023,Week 6,SUN,10/15,Patriots,Raiders,3RD QUARTER,2,LV,1,4,0,48 Yard Pass,(7:39) (Shotgun) B.Hoyer pass deep middle to T.Tucker to NE 21 for 48 yards (Jo.Jones). NE-Jo.Jones was injured during the play.,3rd & 4 at LV 31
2023,Week 6,SUN,10/15,Patriots,Raiders,3RD QUARTER,2,LV,1,5,0,2 Yard Run,(7:12) J.Jacobs left tackle to NE 19 for 2 yards (L.Guy).,1st & 10 at NE 21
2023,Week 6,SUN,10/15,Patriots,Raiders,3RD QUARTER,2,LV,1,6,0,Run for No Gain,(6:31) (Shotgun) J.Jacobs up the middle to NE 19 for no gain (J.Peppers).,2nd & 8 at NE 19
2023,Week 6,SUN,10/15,Patriots,Raiders,3RD QUARTER,2,LV,1,7,0,8 Yard Pass,(5:53) (Shotgun) B.Hoyer pass short middle to M.Mayer to NE 11 for 8 yards (J.Peppers).,3rd & 8 at NE 19
2023,Week 6,SUN,10/15,Patriots,Raiders,3RD QUARTER,2,LV,1,8,0,-10 Yard Penalty,"(5:10) J.Jacobs left tackle to NE 8 for 3 yards (J.Bentley; J.Peppers).
PENALTY on LV-T.Munford, Offensive Holding, 10 yards, enforced at NE 11 - No Play.",1st & 10 at NE 11
2023,Week 6,SUN,10/15,Patriots,Raiders,3RD QUARTER,2,LV,1,9,0,Pass Incomplete,(4:51) (Shotgun) B.Hoyer pass incomplete deep right to J.Meyers.,1st & 20 at NE 21
2023,Week 6,SUN,10/15,Patriots,Raiders,3RD QUARTER,2,LV,1,10,0,9 Yard Pass,(4:46) (Shotgun) B.Hoyer pass short left to T.Tucker to NE 12 for 9 yards (S.Wade).,2nd & 20 at NE 21
2023,Week 6,SUN,10/15,Patriots,Raiders,3RD QUARTER,2,LV,1,11,0,Pass Incomplete,(4:02) (Shotgun) B.Hoyer pass incomplete short right to M.Mayer.,3rd & 11 at NE 12
2023,Week 6,SUN,10/15,Patriots,Raiders,3RD QUARTER,2,LV,1,12,1,Field Goal,"(3:58) D.Carlson 30 yard field goal is GOOD, Center-J.Bobenmoyer, Holder-A.Cole.",4th & 11 at NE 12
2023,Week 6,SUN,10/15,Patriots,Raiders,3RD QUARTER,3,NE,0,1,0,Kickoff,"D.Carlson kicks 65 yards from LV 35 to end zone, Touchback.",Kickoff from LV 35
2023,Week 6,SUN,10/15,Patriots,Raiders,3RD QUARTER,3,NE,0,2,0,-4 Yard Sack,(3:55) (Shotgun) M.Jones sacked at NE 21 for -4 yards (J.Jenkins).,1st & 10 at NE 25
2023,Week 6,SUN,10/15,Patriots,Raiders,3RD QUARTER,3,NE,0,3,0,6 Yard Pass,(3:21) (Shotgun) M.Jones pass short left to T.Thornton to NE 27 for 6 yards (J.Bennett).,2nd & 14 at NE 21
2023,Week 6,SUN,10/15,Patriots,Raiders,3RD QUARTER,3,NE,0,4,0,Pass Incomplete,(2:43) (Shotgun) M.Jones pass incomplete short left to H.Henry.,3rd & 8 at NE 27
2023,Week 6,SUN,10/15,Patriots,Raiders,3RD QUARTER,3,NE,0,5,0,Punt,"(2:39) B.Baringer punts 51 yards to LV 22, Center-J.Cardona. D.Carter to LV 35 for 13 yards (J.Cardona). LV-T.Hall was injured during the play.",4th & 8 at NE 27
2023,Week 6,SUN,10/15,Patriots,Raiders,4TH QUARTER,1,LV,1,1,0,21 Yard Pass,(2:27) T.Munford reported in as eligible.  B.Hoyer pass deep left to D.Adams to NE 44 for 21 yards (J.Mills; J.Jackson).,1st & 10 at LV 35
2023,Week 6,SUN,10/15,Patriots,Raiders,4TH QUARTER,1,LV,1,2,0,18 Yard Run,(1:50) J.Jacobs left end pushed ob at NE 26 for 18 yards (A.Phillips).,1st & 10 at NE 44
2023,Week 6,SUN,10/15,Patriots,Raiders,4TH QUARTER,1,LV,1,3,0,3 Yard Run,(1:15) J.Jacobs left guard to NE 23 for 3 yards (D.Wise; D.Godchaux).,1st & 10 at NE 26
2023,Week 6,SUN,10/15,Patriots,Raiders,4TH QUARTER,1,LV,1,4,0,2 Yard Run,"(:28) J.Jacobs up the middle to NE 21 for 2 yards (A.Jennings, A.Phillips).",2nd & 7 at NE 23
2023,Week 6,SUN,10/15,Patriots,Raiders,4TH QUARTER,1,LV,1,5,0,12 Yard Pass,(15:00) (Shotgun) B.Hoyer pass short middle to A.Hooper to NE 9 for 12 yards (M.Bryant).,3rd & 5 at NE 21
2023,Week 6,SUN,10/15,Patriots,Raiders,4TH QUARTER,1,LV,1,6,0,2 Yard Run,"(14:25) J.Jacobs right end to NE 7 for 2 yards (Ja.Tavai, M.Wilson). LV-G.Van Roten was injured during the play.",1st & 9 at NE 9
2023,Week 6,SUN,10/15,Patriots,Raiders,4TH QUARTER,1,LV,1,7,0,1 Yard Run,(13:52) J.Jacobs up the middle to NE 6 for 1 yard (L.Guy).,2nd & 7 at NE 7
